"paragraph","error_message","polarity_class","polarity_score","emotion"
"গণতন্ত্রের রুপকার প্রেসিডেন্ট জিয়াউর রহমানের স্মরণে ক্ষুদ্রতম উপহার নিবেদিতো লেখা কবিতাদলমত নির্বিশেষে সকলে পড়ুন স বিতা শিরোনামঃ শহীদ জিয়া রচনায়ঃ সৈয়দ ইসমাইল হোসেন জনিদেশ দরদী নেতা ছিলেনজিয়াউর রহমান গণতন্ত্রের মানসপুত্রগাই গুণগান বহুদলীয় গণতন্ত্রের জনক হলেন মহান নীতির কাছেসকল বাঙালি ঋণী স্বাধীনতার ঘোষণা দিয়েমুক্তিযুদ্ধ সীমাহীন পরিশ্রম করেএই দেশ গড়েছেন বীর উত্তম শহীদ জিয়ানিজে খাল কেটেছেন দেশের উন্নয়নের জন্যআজীবন খেটেছেন শহীদ জিয়ার অবদানকখনো হবেনা ম্লান বিপথগামী সৈনিককেড়ে নিছে প্রাণ আদর্শ নেতারজগতে তুলনা বাংলার জনগণ তাকেহৃদয়ে দিছেন ঠাঁই গড়েছিলেন দলতার নাম এন আদর্শ দলকেদেশবাসী ভোলেন নি ধানের শীষ প্রতীক নিয়েস্ব গৌরবে টিকে আবালবৃদ্ধবনিতা মিলেমনে রাখছে স্মৃতিকে ভালোবাসোদাও প্রতিদান খালেদাজিয়ার পাশে আসোভুলে অভিমান স্বাধীনতার ঘোষক জিয়ানাই তুলনা সবুজ দেশ গড়তে হলেতার আদর্শ ভুলনা জনি প্রতিক্ষণে বেঁচে স্বপ্ন নিয়া প্রতিটি জনগণের মনেজাগ্রত শহীদ জিয়া রচনাকাল ২০ ১১ ২০১১ ইং০১৭১৮১৬৩৫৫১ ইমু একসাথে",,"stronglyPositive",0.9998748779296875,"{""neutral"":0.05633005499839783,""happy"":0.7096316814422607,""anger/disgust"":0.421376496553421,""sadness"":0.28464990854263306,""surprise"":0.05644189193844795,""fear"":0.05620134249329567}"
"হাজারো নাস্তিক মহিলা আপনাকে হেদায়েতের পথে আসবে যেগুলা পোশাক আন্দোলন আপনাকে শিখতে পারবে পেশাকে আল্লাহতালা কবুল নিন নাক হায়াত দান করুন",,"stronglyPositive",0.9892953872680665,"{""neutral"":0.10170082747936249,""happy"":0.4356933534145355,""anger/disgust"":0.5392052531242371,""sadness"":0.10722686350345612,""surprise"":0.04526906460523605,""fear"":0.025086604058742523}"
"রিপোর্টার বলতাছে মানুষের গন জোয়ার হয়েছে সামিম উসমানইন্নায় বলতাছে মাএ ১৫ লোক হইবো কার কথা বিস্বাস করুম আম জনতা",,"stronglyNegative",-0.9998257398605347,"{""neutral"":0.03779606521129608,""happy"":0.022375231608748436,""anger/disgust"":0.8273493051528931,""sadness"":0.1917628049850464,""surprise"":0.052535489201545715,""fear"":0.0967629998922348}"
"সরকার জনগণের জনগণের থাকার কথা",,"weaklyPositive",0.5931613206863404,"{""neutral"":0.06022459641098976,""happy"":0.005328695755451918,""anger/disgust"":0.9102765321731567,""sadness"":0.032009296119213104,""surprise"":0.004219396971166134,""fear"":0.0014569528866559267}"
"লিল্লাহি তাকবীর আল্লাহু আকবার মুসলমানের স্লোগান মুনাফিকরা ভয় পাবেই",,"weaklyPositive",0.5953724384307862,"{""neutral"":0.10491512715816498,""happy"":0.23132915794849396,""anger/disgust"":0.016618220135569572,""sadness"":0.026036642491817474,""surprise"":0.027461674064397812,""fear"":0.650585412979126}"
"আপুকে ধন্যবাদ হিজাব পারার কারণে",,"stronglyPositive",0.9949842214584352,"{""neutral"":0.00048200864694081247,""happy"":0.9993410706520081,""anger/disgust"":0.0002096492680720985,""sadness"":0.00013175334606785327,""surprise"":0.00033787809661589563,""fear"":0.000011978787370026112}"
"হিজাব পড়ে সংবাদ পাঠ আপনাকে ধন্যবাদ আপা দোয়া শুভকামনা রইলো",,"stronglyPositive",0.9999369144439698,"{""neutral"":0.000698892108630389,""happy"":0.9993085861206055,""anger/disgust"":0.00014637754065915942,""sadness"":0.00010791621025418863,""surprise"":0.0005804725224152207,""fear"":0.000019422959667281248}"
"আপনাকে ধন্যবাদ হিজাব পরাজন ছাই সবাই হিজাব সংবাদ বলোক সালাম আদর্শ",,"stronglyPositive",0.9998543739318848,"{""neutral"":0.00845155119895935,""happy"":0.9876250624656677,""anger/disgust"":0.008275640197098255,""sadness"":0.0027245432138442993,""surprise"":0.0012464681640267372,""fear"":0.00039144427864812315}"
"চোর আওমিলীগ ইতিহাসে ত্রমন চোরি ত্রখন পেয়ে মানুষের খাবার চোরি যায় দেখবো ত্রই খেলা সময় ত্রসে পরেছে ত্রন দেখাবে চোর বন্ধি ত্রবং সারাজীবন অন্ধকারে পেলে ইনশাআল্লাহ",,"stronglyNegative",-0.9998286008834839,"{""neutral"":0.005252379458397627,""happy"":0.020649923011660576,""anger/disgust"":0.9454478621482849,""sadness"":0.1543770581483841,""surprise"":0.005969684105366468,""fear"":0.01961573027074337}"
"৪ মাইকিং ছাড়া বাকি সবাই এসেছে",,"neutral",-0.19883893728256227,"{""neutral"":0.5744385123252869,""happy"":0.1145867258310318,""anger/disgust"":0.0777079313993454,""sadness"":0.04284371808171272,""surprise"":0.2241855263710022,""fear"":0.02743777260184288}"
"সবাই মত সংবাদ উপস্থাপন করতো সবাইকে এরকম ভালো লাগতো",,"weaklyPositive",0.438751244544983,"{""neutral"":0.00006829711492173374,""happy"":0.9998295307159424,""anger/disgust"":0.00020315714937169105,""sadness"":0.00018764598644338548,""surprise"":0.000947226770222187,""fear"":0.000008521255040250253}"
"বলছেন জনসমুদ্র অন্যরাও কথা বলছে নির্লজ্জ হাসাও মাহমুদ বলছেন ফ্লপ সমাবেশ",,"stronglyNegative",-0.9996909618377685,"{""neutral"":0.0008997833356261253,""happy"":0.0007866416708566248,""anger/disgust"":0.9973551034927368,""sadness"":0.004073958843946457,""surprise"":0.0021745285484939814,""fear"":0.0001443773799110204}"
"চট্টগ্রাম স্বাধীনতার ঘোষণা দিয়েছিলেন শহীদ প্রেসিডেন্ট জিয়াউর রহমান চট্টগ্রাম বিভাগীয় গন মহাসমাবেশ সরকারের পতন ইনশাআল্লাহ",,"stronglyPositive",0.9996607780456543,"{""neutral"":0.016771219670772552,""happy"":0.01611052267253399,""anger/disgust"":0.9754568338394165,""sadness"":0.008116758428514004,""surprise"":0.002398937940597534,""fear"":0.0008850292069837451}"
"বাংলাভিশনের সংবাদ কর্মি আপুকে সেলুট জানাই কারন পর্দা সহকারে উপাস্তাপনা",,"stronglyPositive",0.9997366666793824,"{""neutral"":0.010575826279819012,""happy"":0.9910098314285278,""anger/disgust"":0.002805100055411458,""sadness"":0.0009809195762500167,""surprise"":0.0005284728249534965,""fear"":0.0001332355459453538}"
"মা জিয়া মুওি চাই",,"weaklyPositive",0.5883905649185182,"{""neutral"":0.0018631916027516127,""happy"":0.0011887928703799844,""anger/disgust"":0.9924193024635315,""sadness"":0.014055351726710796,""surprise"":0.0010085409739986062,""fear"":0.0007041317876428366}"
"বাংলাভিশন ধন্যবাদ জানাই নারী সংবাদ পাঠিকাকে হেজাব পোরে সংবাদ পাঠ দেওয়ায়",,"weaklyPositive",0.5990272760391236,"{""neutral"":0.03606254607439041,""happy"":0.8700151443481445,""anger/disgust"":0.254592627286911,""sadness"":0.026191471144557,""surprise"":0.010128824040293694,""fear"":0.0031343605369329453}"
"হিজাব পড়ে সংবাদ পাঠকরে মন জয় বাংলার সকল মুসলিম মোমেন মুসলিমের মন ভালো লাগলো শুভ কামনা রইলো সংবাদ পাঠিকার",,"stronglyPositive",0.9998371362686158,"{""neutral"":0.0008506374433636665,""happy"":0.9988970756530762,""anger/disgust"":0.001088700140826404,""sadness"":0.000751693092752248,""surprise"":0.0035955889616161585,""fear"":0.0001128079165937379}"
"আহ হিজাব নারীকে কতটা সুন্দর জলন্ত প্রমান সালাম রইলো ভোন",,"stronglyPositive",0.9999585151672364,"{""neutral"":0.0011000034864991903,""happy"":0.9968816041946411,""anger/disgust"":0.0011541277635842562,""sadness"":0.0003695432678796351,""surprise"":0.013205704279243946,""fear"":0.00009613376460038126}"
"খালেদা জিয়া এগিয়ে যাও",,"weaklyPositive",0.5999296426773072,"{""neutral"":0.20420992374420166,""happy"":0.7359101176261902,""anger/disgust"":0.0669335275888443,""sadness"":0.010181443765759468,""surprise"":0.003461302723735571,""fear"":0.0021714328322559595}"
"সংবাদ পাঠ আছেন হাজারো সালাম আপাহিজাব সংবাদ পাঠ আপনাকে হাজারো সালাম জানাই",,"stronglyPositive",0.9999605178833009,"{""neutral"":0.0037887226790189743,""happy"":0.9955316781997681,""anger/disgust"":0.0007878325995989144,""sadness"":0.00030780673841945827,""surprise"":0.0003211185976397246,""fear"":0.00004959605939802714}"
"আওয়ামী লীগ সরকারের শেষ সংসদের পেঁয়াজের তেল দ্বন্দ্ব",,"stronglyNegative",-0.8400407314300538,"{""neutral"":0.007577273994684219,""happy"":0.0017923436826094985,""anger/disgust"":0.9653240442276001,""sadness"":0.06374131143093109,""surprise"":0.006009429227560759,""fear"":0.001947580138221383}"
"আল্লা বিছার দিব তোমাকে করুন এদেশের জালিম সরকারের বিছার",,"stronglyNegative",-0.9992398977279663,"{""neutral"":0.0014488380402326584,""happy"":0.001556582748889923,""anger/disgust"":0.9868468642234802,""sadness"":0.026580141857266426,""surprise"":0.001285803853534162,""fear"":0.0010335890110582113}"
"ইনশাআল্লাহ বিজয় অর্জন আপনাদের",,"stronglyPositive",0.9997289657592774,"{""neutral"":0.0016030296683311462,""happy"":0.9980267882347107,""anger/disgust"":0.0004831303667742759,""sadness"":0.0003732502809725702,""surprise"":0.001345051801763475,""fear"":0.0000946253421716392}"
"চোরদের নিউজ বিবিসি কখনো",,"stronglyNegative",-0.8215889215469361,"{""neutral"":0.008666771464049816,""happy"":0.001466783112846315,""anger/disgust"":0.980383574962616,""sadness"":0.01715448871254921,""surprise"":0.009877966716885567,""fear"":0.00214076554402709}"
"লাল সবুজের পতাকাই জিয়ার তোমায় দেহা জাই",,"stronglyPositive",0.9991496086120606,"{""neutral"":0.29310131072998047,""happy"":0.5406100153923035,""anger/disgust"":0.0861525684595108,""sadness"":0.03223155438899994,""surprise"":0.043311916291713715,""fear"":0.0083567313849926}"
"হটবে সন্ত্রাস বাচবে দেশ গনতন্ত্র মুক্ত ইনশাআল্লাহ জাতীয়তাবাদী দল বিএনপি জিন্দাবাদ",,"stronglyPositive",0.9998926877975465,"{""neutral"":0.3393888771533966,""happy"":0.5016902089118958,""anger/disgust"":0.16572372615337372,""sadness"":0.012885467149317265,""surprise"":0.006548741366714239,""fear"":0.004376512952148914}"
"নারী নেত্রীত্র হাটাও এদেশ",,"weaklyNegative",-0.588574743270874,"{""neutral"":0.004653508309274912,""happy"":0.001966148614883423,""anger/disgust"":0.9921606183052063,""sadness"":0.006534371990710497,""surprise"":0.0011873070616275072,""fear"":0.00035327216028235853}"
"বুজলাম আওয়ামী লীগের ভিডিওতে হা হা বিএনপি ভিডিওতে লাব বুজলাম",,"weaklyNegative",-0.5995484590530396,"{""neutral"":0.003378455061465502,""happy"":0.9935645461082458,""anger/disgust"":0.007124878466129303,""sadness"":0.0013087264960631728,""surprise"":0.0011179865105077624,""fear"":0.00019841469475068152}"
"বিম্পি ক্ষমতায় আসলে ৬ মাসে দেশকে ধ্বংস ফেলবে",,"stronglyNegative",-0.9998787879943848,"{""neutral"":0.0020877376664429903,""happy"":0.0006952742114663124,""anger/disgust"":0.9869928359985352,""sadness"":0.04234655201435089,""surprise"":0.0024511816445738077,""fear"":0.00609420845285058}"
"চট্টগ্রাম স্বাধীনতার ঘোষণা দিয়েছিলেন শহীদ প্রেসিডেন্ট জিয়াউর রহমান চট্টগ্রাম বিভাগীয় গন মহাসমাবেশ সরকারের পতন ইনশাআল্লাহ",,"stronglyPositive",0.9996607780456543,"{""neutral"":0.016771219670772552,""happy"":0.01611052267253399,""anger/disgust"":0.9754568338394165,""sadness"":0.008116758428514004,""surprise"":0.002398937940597534,""fear"":0.0008850292069837451}"
"চরমোনাই শায়েখদের ব্যাংকের হিসাব তলব মানে সরকার দলীয় দুর্নীতিগ্রস্ত ব্যক্তিদের আড়াল চাচ্ছে যেটা সরকার প্রধান দুর্নীতির সাথে জড়িত",,"stronglyNegative",-0.9999060869216919,"{""neutral"":0.003444715403020382,""happy"":0.0014398256316781044,""anger/disgust"":0.982519268989563,""sadness"":0.04212971404194832,""surprise"":0.004044526256620884,""fear"":0.007360757794231176}"
"ঘরে যাবি কেমনে তোর বউ তোরে খাটে ঘুমাইতে নেয় এহন রাস্তা নামছো",,"stronglyNegative",-0.9999133348464966,"{""neutral"":0.008330769836902618,""happy"":0.0024011905770748854,""anger/disgust"":0.9356951713562012,""sadness"":0.09050154685974121,""surprise"":0.011789347976446152,""fear"":0.015287386253476143}"
"কুকুরের চিল্লাচিল্লি লাভ বেকার সালে ছিরি দৌড় দিবেন খুজি পাওয়া",,"stronglyNegative",-0.9995469093322754,"{""neutral"":0.0005811885930597782,""happy"":0.0002454883651807904,""anger/disgust"":0.9989349246025085,""sadness"":0.002296882215887308,""surprise"":0.0005641859606839716,""fear"":0.00005580525612458587}"
"জিয়ার সৈনিক ভীরু রক্ত জয়",,"stronglyPositive",0.9981220245361329,"{""neutral"":0.010051571764051914,""happy"":0.03903122618794441,""anger/disgust"":0.9641520977020264,""sadness"":0.016401277855038643,""surprise"":0.004178774077445269,""fear"":0.0007048612460494041}"
"অবৈধ শৈরাচারের পতন",,"stronglyNegative",-0.7992634773254395,"{""neutral"":0.02410256303846836,""happy"":0.37466898560523987,""anger/disgust"":0.7253957986831665,""sadness"":0.06269267946481705,""surprise"":0.0024285088293254375,""fear"":0.0037451342213898897}"
"লিল্লাহ তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9937889814376832,"{""neutral"":0.895622968673706,""happy"":0.09483712166547775,""anger/disgust"":0.004109890200197697,""sadness"":0.0018769061425700784,""surprise"":0.0045643760822713375,""fear"":0.0023591869976371527}"
"ভাই আওয়ামী লীগে একটা জিনিস বুঝতে পারছি এতো মার খায় প্রান দিয়ে দেয় বিএনপি বুঝতে পারছি",,"stronglyNegative",-0.9997852563858032,"{""neutral"":0.013416200876235962,""happy"":0.00693759648129344,""anger/disgust"":0.8221736550331116,""sadness"":0.32532718777656555,""surprise"":0.014894387684762478,""fear"":0.012901081703603268}"
"তৃণমূল সরকার পতন চায় কেন্দ্রীয় নেতারা চায় আওয়ামী লীগ ক্ষমতায় থাকুক",,"weaklyNegative",-0.5986289978027344,"{""neutral"":0.0022955583408474922,""happy"":0.0009798654355108738,""anger/disgust"":0.9874416589736938,""sadness"":0.03130806237459183,""surprise"":0.0028267791494727135,""fear"":0.0018665245734155178}"
"বলেছে জিয়া জিয়া বাংলায়",,"neutral",0.19997799396514893,"{""neutral"":0.07029546797275543,""happy"":0.004778327886015177,""anger/disgust"":0.92635178565979,""sadness"":0.016290675848722458,""surprise"":0.023158840835094452,""fear"":0.0026655863039195538}"
"হঠাও মাফিয়া বাঁচাও দেশ টেইকব্যাক বাংলাদেশ",,"stronglyNegative",-0.9948622703552246,"{""neutral"":0.007155437488108873,""happy"":0.011129084043204784,""anger/disgust"":0.9780352115631104,""sadness"":0.020711159333586693,""surprise"":0.0022008721716701984,""fear"":0.002141094533726573}"
"আওয়ামী লিগ জাতির শত্রু সমাজের শত্রু ইসলামের শত্রু ভোট চোর দুর্নীতি বাজ অবৈধ সরকার",,"stronglyNegative",-0.9999348163604737,"{""neutral"":0.000686738349031657,""happy"":0.0009964144555851817,""anger/disgust"":0.9960297346115112,""sadness"":0.015475645661354065,""surprise"":0.0006751716719008982,""fear"":0.0005397318745963275}"
"ভোট চুরুনীর গালে জুতা মার তালে তালে",,"stronglyNegative",-0.9999336242675781,"{""neutral"":0.00018764026754070073,""happy"":0.00029671768425032496,""anger/disgust"":0.9997264742851257,""sadness"":0.0009664517710916698,""surprise"":0.0003664714458864182,""fear"":0.000017130103515228257}"
"বাঁশের লাঠি তৈরি কর ভোট চোরদের বিদায় কর গণতন্ত্র মুক্ত কর",,"stronglyPositive",0.9498494625091554,"{""neutral"":0.0005076864035800099,""happy"":0.0003620079078245908,""anger/disgust"":0.9983680844306946,""sadness"":0.0055035813711583614,""surprise"":0.0005438777734525502,""fear"":0.00018442196596879512}"
"এক সমাবেশে বুঝিয়ে বিএনপি",,"weaklyNegative",-0.4006103992462158,"{""neutral"":0.987495481967926,""happy"":0.002144915284588933,""anger/disgust"":0.005188009701669216,""sadness"":0.0007424805662594736,""surprise"":0.014272330328822136,""fear"":0.0006492166430689394}"
"বাংলাদেশের মানুষকে আওয়ামেলিক সরকার জেলখানায় বন্দী হাজারো আলেমওলামা হত্যা বিএনপির নেতাদের তাছাড়া পারেনী বর্তমান সরকার পতনের প্রয়োজন সুষ্ঠু নির্বাচন",,"stronglyNegative",-0.9999078989028931,"{""neutral"":0.00244117621332407,""happy"":0.002425618004053831,""anger/disgust"":0.9780346155166626,""sadness"":0.09927226603031158,""surprise"":0.0033876963425427675,""fear"":0.010602949187159538}"
"শুভ কামনা রইল সবসময়",,"stronglyPositive",0.9988073825836183,"{""neutral"":0.004903437104076147,""happy"":0.9968546032905579,""anger/disgust"":0.00015281932428479195,""sadness"":0.0002216115390183404,""surprise"":0.00016905204392969608,""fear"":0.00003550373367033899}"
"গণ পরিবহন বন্ধ দিয়ে সরকার গণ সমাবেশ বন্ধ পারেনি সরকার পতন হাওয়া আন্দোলন চলবে",,"stronglyNegative",-0.9270742654800415,"{""neutral"":0.0031095377635210752,""happy"":0.0013652327470481396,""anger/disgust"":0.988772451877594,""sadness"":0.02384103648364544,""surprise"":0.0020338480826467276,""fear"":0.0031149154528975487}"
"কভা রে ম হিলা দের ছ দিয়া নারা য়ে তাক বির ইসলাম অবমাননা",,"stronglyNegative",-0.9997425317764282,"{""neutral"":0.01905624195933342,""happy"":0.0054323249496519566,""anger/disgust"":0.9270803928375244,""sadness"":0.06566276401281357,""surprise"":0.019834449514746666,""fear"":0.009367046877741814}"
"ডিগ্রি পাশ",,"neutral",0.19998269081115724,"{""neutral"":0.9988370537757874,""happy"":0.00026360401534475386,""anger/disgust"":0.00025363569147884846,""sadness"":0.0007760149310342968,""surprise"":0.0004067762347403914,""fear"":0.000377767370082438}"
"ভোটাধিকার ফিরিয়ে আনতে গনতন্ত্রের দেশে গনতন্ত্র ফিরিয়ে আনতে এইভাবে দেশ চলতে শিক্ষিত তরুণ প্রজন্ম জেগে উঠলে দেশের নোংরা রাজনীতি বিলুপ্ত ইনশাল্লাহ",,"stronglyPositive",0.999766254425049,"{""neutral"":0.20691445469856262,""happy"":0.2843908369541168,""anger/disgust"":0.5638487339019775,""sadness"":0.10622682422399521,""surprise"":0.020111843943595886,""fear"":0.01780460588634014}"
"মানুষ বিএনপির সমাবেশে হাজির স্বৈরাচারের পতন নিশ্চিত",,"stronglyPositive",0.9969709634780886,"{""neutral"":0.02757527492940426,""happy"":0.06037922203540802,""anger/disgust"":0.9205479025840759,""sadness"":0.04173557087779045,""surprise"":0.01744270510971546,""fear"":0.006239056121557951}"
"মানুষ ভোটাধিকার ফেরত চাই নিরেপক্ষ সরকারের অধীনে নির্বাচন চাই দিনের ভোট দিনে চাই নীশি রাতের ভোট চাই",,"stronglyPositive",0.9985281944274904,"{""neutral"":0.004063194617629051,""happy"":0.0034457321744412184,""anger/disgust"":0.9794207811355591,""sadness"":0.04828805476427078,""surprise"":0.002338604535907507,""fear"":0.0033271382562816143}"
"ভোট চোরের আমলে সুষ্ঠু নিরপেক্ষ নির্বাচন সম্ভব",,"stronglyNegative",-0.9997641086578369,"{""neutral"":0.0010408241068944335,""happy"":0.0012124013155698776,""anger/disgust"":0.9914292693138123,""sadness"":0.02896394021809101,""surprise"":0.002072238363325596,""fear"":0.0019466746598482132}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631344079971315,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"শুভ কামনা",,"weaklyPositive",0.599921202659607,"{""neutral"":0.050181012600660324,""happy"":0.975172221660614,""anger/disgust"":0.0006512291147373617,""sadness"":0.0008012154139578342,""surprise"":0.0003450472140684724,""fear"":0.00019711734785232693}"
"আওয়ামীলীগের একজন",,"neutral",0.10436139106750489,"{""neutral"":0.8527100086212158,""happy"":0.045892857015132904,""anger/disgust"":0.08257119357585907,""sadness"":0.030224181711673737,""surprise"":0.007443967740982771,""fear"":0.0028698043897747993}"
"বিনোদন দিবে",,"weaklyPositive",0.5999386787414551,"{""neutral"":0.03627931699156761,""happy"":0.9623268246650696,""anger/disgust"":0.005792322102934122,""sadness"":0.002843316411599517,""surprise"":0.010770012624561787,""fear"":0.0009356541559100151}"
"বিএনপি বিনদন পাটি",,"neutral",-0.1992354154586792,"{""neutral"":0.07753269374370575,""happy"":0.004524572752416134,""anger/disgust"":0.916295051574707,""sadness"":0.019701950252056122,""surprise"":0.006317674648016691,""fear"":0.003703990951180458}"
"স্বৈরাচারের পতন চাই বাংলাদেশের জনগণ",,"stronglyPositive",0.9951644897460938,"{""neutral"":0.0006090578972361982,""happy"":0.0009800782427191734,""anger/disgust"":0.9980403780937195,""sadness"":0.004470586311072111,""surprise"":0.0004267178592272103,""fear"":0.00018403620924800634}"
"বাংলাদেশের দলই",,"weaklyPositive",0.5936315774917603,"{""neutral"":0.7736130356788635,""happy"":0.23654711246490479,""anger/disgust"":0.048641279339790344,""sadness"":0.024583905935287476,""surprise"":0.008127868175506592,""fear"":0.0037171742878854275}"
"জিয়ার সৈনিক এক হও এক হও",,"stronglyPositive",0.9997164726257326,"{""neutral"":0.3365117311477661,""happy"":0.40691226720809937,""anger/disgust"":0.14947035908699036,""sadness"":0.029749348759651184,""surprise"":0.007746299263089895,""fear"":0.012373425997793674}"
"পেজ ফলো করুন ব্যাক পাবেন ইনশাআল্লাহ",,"weaklyPositive",0.5988317966461183,"{""neutral"":0.021948842331767082,""happy"":0.9835785627365112,""anger/disgust"":0.000544433481991291,""sadness"":0.0003428712079767138,""surprise"":0.00025366328191012144,""fear"":0.00009919272997649387}"
"বিএনপি বাংলাদেশের সবচেয়ে জনপ্রিয় রাজনৈতিক দল",,"stronglyPositive",0.999823546409607,"{""neutral"":0.415677547454834,""happy"":0.46224695444107056,""anger/disgust"":0.021693911403417587,""sadness"":0.0007601912948302925,""surprise"":0.0014668627409264445,""fear"":0.00021389182074926794}"
"বিনপি সমাধান দিবে ত আগষ্ঠ মামলার বাধনে বাধা গুলো মিথা",,"stronglyNegative",-0.999408221244812,"{""neutral"":0.19876161217689514,""happy"":0.01448335126042366,""anger/disgust"":0.6905819177627563,""sadness"":0.11928331851959229,""surprise"":0.016154736280441284,""fear"":0.024707557633519173}"
"ইনশাআল্লাহ গনতন্ত্রের জননী দেশমাতা বেগম খালেদা জিয়া ছাড়া বাংলাদেশে নির্বাচন হবেনা",,"stronglyNegative",-0.9998490333557128,"{""neutral"":0.015796581283211708,""happy"":0.027110246941447258,""anger/disgust"":0.9591248035430908,""sadness"":0.021514907479286194,""surprise"":0.0018123137997463346,""fear"":0.0012843925505876541}"
"দানব সরকারকে হঠাতে আন্দোলনের বিকল্প",,"stronglyNegative",-0.9985415935516357,"{""neutral"":0.0007976890192367136,""happy"":0.0010335762053728104,""anger/disgust"":0.9972476363182068,""sadness"":0.008469034917652607,""surprise"":0.0006385441520251334,""fear"":0.0003726707072928548}"
"নিরপক্ষ নির্দলীয় তথ্যাবদায়ক সরকারের অধিনে জাতীয় নির্বাচন",,"stronglyPositive",0.8781147480010987,"{""neutral"":0.9864662289619446,""happy"":0.0027854552026838064,""anger/disgust"":0.019059179350733757,""sadness"":0.0013445663498714566,""surprise"":0.0006170621491037309,""fear"":0.00038966460851952434}"
"খালেদা জিয়ার তারেক রহমানের মুক্তি চাই",,"weaklyPositive",0.599946689605713,"{""neutral"":0.01447356678545475,""happy"":0.0026640489231795073,""anger/disgust"":0.9812729358673096,""sadness"":0.008588789962232113,""surprise"":0.0010917765321210027,""fear"":0.00030307855922728777}"
"জাতীর ভোটের অধিকার ফিরিয়ে",,"weaklyPositive",0.48807418346405035,"{""neutral"":0.6873162388801575,""happy"":0.02585575543344021,""anger/disgust"":0.289156973361969,""sadness"":0.03564479202032089,""surprise"":0.0034777976106852293,""fear"":0.0038486889097839594}"
"দ্রব্য মূল্যের দাম স্থিতিশিল",,"weaklyNegative",-0.5996855735778808,"{""neutral"":0.27926620841026306,""happy"":0.040056608617305756,""anger/disgust"":0.05854242667555809,""sadness"":0.6561018228530884,""surprise"":0.04630911350250244,""fear"":0.07036367058753967}"
"বলেছিল মানুষ ১০ ১৫হাজার হা হা",,"neutral",-0.1899178981781006,"{""neutral"":0.06640274822711945,""happy"":0.8534972667694092,""anger/disgust"":0.05935018137097359,""sadness"":0.006059948820620775,""surprise"":0.018141530454158783,""fear"":0.001531759975478053}"